"id","description","category","humidity_percents","energy_kcal","energy_kj","protein_g","lipid_g","cholesterol_mg","carbohydrate_g","fiber_g","ashes_g","calcium_mg","magnesium_mg","manganese_mg","phosphorus_mg","iron_mg","sodium_mg","potassium_mg","copper_mg","zinc_mg","retinol_mcg","re_mcg","rae_mcg","thiamine_mg","riboflavin_mg","pyridoxine_mg","niacin_mg","vitaminC_mg","saturated_g","monounsaturated_g","polyunsaturated_g","12:0_g","14:0_g","16:0_g","18:0_g","20:0_g","22:0_g","24:0_g","14:1_g","16:1_g","18:1_g","20:1_g","18:2 n-6_g","18:3 n-3_g","20:4_g","20:5_g","22:5_g","22:6_g","18:1t_g","18:2t_g","tryptophan_g","threonine_g","isoleucine_g","leucine_g","lysine_g","methionine_g","cystine_g","phenylalanine_g","tyrosine_g","valine_g","arginine_g","histidine_g","alanine_g","aspartic_g","glutamic_g","glycine_g","proline_g","serine_g"
329,"Carne, bovina, acém, sem gordura, cru","Carnes e derivados",71.5166666666667,144.029433333333,602.619149066667,20.8166666666667,6.11333333333333,53.37,0,"NA",0.96,4.71666666666667,13.2766666666667,"Tr",144.186666666667,1.51333333333333,49.8466666666667,233.65,0.036666666666667,5.21333333333333,2.17333333333333,2.17333333333333,2.17333333333333,0.116666666666667,0.116666666666667,"Tr",2.33,"",2.8,2.3,0.2,"",0.14,1.33,1.19,0.01,"","","",0.16,2.12,0.01,0.14,0.02,0.02,0.01,"","",0.17,0.02,"","","","","","","","","","","","","","","","","",""
330,"Carne, bovina, almôndegas, cruas","Carnes e derivados",64.2833333333334,189.256666666667,791.849893333333,12.3125,11.2033333333333,33.59895,9.79416666666666,"*",2.40666666666667,22.2316666666667,23.7506666666667,0.166666666666667,144.925666666667,1.56233333333333,621.251666666667,328.240666666667,0.146,2.33333333333333,"Tr","","",0.11,0.04,"Tr",2.2,"",3.9,3.5,0.9,0.01,0.25,2.1,1.42,0.02,0.02,"","",0.29,3.22,0.02,0.81,0.09,0.02,"","","",0.25,0.11,"","","","","","","","","","","","","","","","","",""
331,"Carne, bovina, almôndegas, fritas","Carnes e derivados",48.0876666666667,271.813,1137.265592,18.15625,15.7823333333333,36.3806666666667,14.28675,"*",3.687,26.7593333333333,48.1196666666667,0.407333333333333,244.303333333333,1.91166666666667,1030.25566666667,536.099333333333,0.187,2.60833333333333,"Tr","","",0.133333333333333,0.07,"Tr",6.6,"",4.2,5,5.5,"",0.17,2.47,1.4,0.05,0.06,0.02,0.05,0.27,4.59,0.05,4.89,0.52,0.03,"","","",0.17,0.05,"","","","","","","","","","","","","","","","","",""
332,"Carne, bovina, bucho, cozido","Carnes e derivados",74.1233333333333,133.022866666667,556.567674133333,21.64,4.50333333333333,245.467,0,"NA",0.32,13.21,7.41333333333333,0.01,62.6266666666667,0.576666666666667,38.2033333333333,69.81,0.05,2.49333333333333,"Tr","Tr","Tr","Tr","Tr","Tr",2.18,"",2.4,1.4,0.1,"",0.11,1.08,1.1,0.01,"",0.01,"",0.09,1.29,"",0.07,0.01,0.01,"","","",0.13,0.01,"","","","","","","","","","","","","","","","","",""
333,"Carne, bovina, bucho, cru","Carnes e derivados",74.9666666666667,137.303166666667,574.476449333333,20.53,5.50333333333333,144.9,0,"NA",0.37,9.07333333333333,6.40333333333333,0.01,61.4233333333333,0.473333333333333,45.0033333333333,84.5666666666667,0.06,2.12666666666667,"Tr","Tr","Tr","Tr","Tr","Tr",2.13333333333333,"",3.3,1.4,0.1,0.01,0.07,1.52,1.49,0.01,"",0.02,"",0.14,1.26,0.01,0.09,0.01,0.01,"","","",0.07,0.01,"","","","","","","","","","","","","","","","","",""
334,"Carne, bovina, capa de contra-filé, com gordura, crua","Carnes e derivados",64.7733333333333,216.908966666667,907.547116533334,19.1966666666667,14.96,62.81,0,"NA",0.896666666666667,5.86,17.4533333333333,0.006,144.19,1.51,57.54,266.886666666667,0.057666666666667,3.54333333333333,3.76333333333333,3.76333333333333,3.76333333333333,0.086666666666667,0.087,0.12,1.55,"",6.9,6.2,0.1,0.01,0.53,3.82,2.03,0.01,"","","",0.73,5.33,0.01,0.14,"",0.01,"","","",0.28,0.03,"","","","","","","","","","","","","","","","","",""
335,"Carne, bovina, capa de contra-filé, com gordura, grelhada","Carnes e derivados",47.88,311.702666666667,1304.16395733333,30.6866666666667,20.03,120.43,0,"NA",1.13333333333333,7.25666666666667,18.38,"Tr",213.626666666667,2.59,80.5133333333333,323.453333333333,0.126666666666667,6.19666666666667,"Tr","Tr","Tr","Tr",0.063333333333333,"Tr",1.74333333333333,"",8.8,8.7,0.3,"",0.53,4.93,2.82,0.02,"","","",0.88,7.67,0.04,0.22,"",0.04,0.02,"","",0.28,0.02,"","","","","","","","","","","","","","","","","",""
336,"Carne, bovina, capa de contra-filé, sem gordura, crua","Carnes e derivados",72.9866666666667,131.062466666667,548.365360533333,21.54,4.33333333333333,58.35,0,"NA",1,6.49666666666667,19.5866666666667,"Tr",178.226666666667,2.03666666666667,79.1733333333333,325.43,0.06,4.58666666666667,"Tr","Tr","Tr","Tr",0.036666666666667,"Tr",1.81,"",1.9,1.9,0.1,"",0.12,1.05,0.58,"Tr","Tr","Tr","",0.2,1.66,0.01,0.07,"Tr",0.01,"","","",0.06,"Tr","","","","","","","","","","","","","","","","","",""
337,"Carne, bovina, capa de contra-filé, sem gordura, grelhada","Carnes e derivados",53.7433333333333,239.443633333333,1001.83216186667,35.0633333333333,9.95,80.29,-0.006666666666675,"NA",1.25,8.84333333333333,25.6133333333333,0.01,287.376666666667,2.84,82.75,384.843333333333,0.12,7.63666666666667,"Tr","Tr","Tr",0.026666666666667,0.076666666666667,"Tr",1.85666666666667,"",4.3,4.3,0.2,0.01,0.27,2.42,1.29,0.01,0.01,"","",0.44,3.85,"",0.16,0.04,0.04,"","","",0.14,0.01,"","","","","","","","","","","","","","","","","",""
338,"Carne, bovina, charque, cozido","Carnes e derivados",45.789,262.780142262181,1099.47211522496,36.3645833333333,11.9183333333333,113.432,0,"NA",3.62933333333333,14.8516666666667,12.8073333333333,0.017333333333333,100.901,3.45166666666667,1442.701,89.5693333333334,0.067,6.08633333333333,"Tr","Tr","Tr",0.05,0.07,"Tr",1.5,"",4.8,5.4,0.4,"",0.31,2.61,1.73,0.01,0.02,"",0.1,0.5,4.68,0.02,0.19,0.05,0.06,0.02,0.04,"",0.32,0.08,"","","","","","","","","","","","","","","","","",""
339,"Carne, bovina, charque, cru","Carnes e derivados",44.4656666666667,248.861018107454,1041.23449976159,22.7145833333333,16.837,80.6856666666667,0,"NA",14.487,15.176,13.3603333333333,"Tr",122.290333333333,1.52666666666667,5875.029,236.263666666667,0.033333333333333,3.89233333333333,"Tr","Tr","Tr",0.12,0.07,"Tr",1.63333333333333,"",8.7,6.6,0.2,"",0.8,4.45,3.14,"","","","",0.54,5.7,"",0.16,"","","","","",0.8,"","","","","","","","","","","","","","","","","","",""
340,"Carne, bovina, contra-filé, à milanesa","Carnes e derivados",42.1646666666667,351.592659198999,1471.06368608861,20.6125,23.998,99.3603333333333,12.1745,0.37,1.05033333333333,14.672,27.0366666666667,0.273,202.953,2.89633333333333,77.0933333333333,270.963333333333,0.096,2.858,15.0833333333333,"","",0.07,0.04,"Tr",3.01666666666667,"",7.24266666666667,8.07633333333333,6.904,"",0.329,4.20666666666667,2.348,0.045666666666667,0.061,0.023,0.092,0.451,7.36466666666667,0.031,6.22366666666667,0.611666666666667,0.045666666666667,"",0.023,"",0.359333333333333,"","","","","","","","","","","","","","","","","","",""
341,"Carne, bovina, contra-filé de costela, cru","Carnes e derivados",66.38,202.4374,846.9980816,19.8,13.07,52.31,0,"NA",0.953333333333333,3.16,14.0033333333333,"Tr",163.846666666667,1.55666666666667,38.5233333333333,245.07,0.039,4.35,3.05333333333333,3.05333333333333,3.05333333333333,0.136666666666667,0.08,"Tr",2.67666666666667,"",6.7,4.6,0.1,0.01,0.4,3.15,2.85,0.02,0.01,"","",0.35,4.21,0.02,0.13,"","","","","",0.24,0.01,"","","","","","","","","","","","","","","","","",""
342,"Carne, bovina, contra-filé de costela, grelhado","Carnes e derivados",52.1933333333333,274.914266666667,1150.24129173333,29.88,16.3333333333333,97.87,0,"NA",1.15333333333333,4.28666666666667,23.5666666666667,0.01,251.89,2.79333333333333,50.8833333333333,382.74,0.08,6.68,"Tr","Tr","Tr","Tr",0.186666666666667,0.1733,2.75333333333333,"",8.8,5.6,0.2,0.02,0.59,4.28,3.53,0.02,"","","",0.47,5.06,"",0.17,0.03,0.02,"","","",0.23,0.02,"","","","","","","","","","","","","","","","","",""
343,"Carne, bovina, contra-filé, com gordura, cru","Carnes e derivados",65.747,205.8567,861.3044328,21.15,12.81,72.65,0,"NA",0.92,3.673,18.157,0.005,164.203,1.31,44.133,284.653,0.039,2.79,3.587,3.587,3.587,0.11,0.08,0.03,3.79,"",5.6,5.5,0.2,0.01,0.41,3.21,1.57,0.01,0.01,"","",0.62,4.81,0.01,0.15,0.05,0.02,"","","",0.17,0.02,"","","","","","","","","","","","","","","","","",""
344,"Carne, bovina, contra-filé, com gordura, grelhado","Carnes e derivados",51.7066666666667,278.053566666667,1163.37612293333,32.3966666666667,15.49,143.86,0,"NA",1.21666666666667,4.46333333333333,18.66,"Tr",218.536666666667,2.35333333333333,57.0666666666667,351.86,0.093333333333333,4.78,"Tr","Tr","Tr","Tr",0.183333333333333,0.13,4.91,"",7.4,6.3,0.2,0.01,0.5,4.24,2.24,0.01,"","","",0.63,5.58,"",0.14,0.03,0.01,"","","",0.19,0.01,"","","","","","","","","","","","","","","","","",""
345,"Carne, bovina, contra-filé, sem gordura, cru","Carnes e derivados",69.1433333333333,156.615833333333,655.280646666667,23.9966666666667,6.00333333333333,59.46,0,"NA",0.986666666666667,4.19666666666667,20.6266666666667,"Tr",183.823333333333,1.68,52.8933333333333,334.616666666667,0.046666666666667,3.24,"Tr","Tr","Tr","Tr",0.2,"Tr",4.64,"",2.7,2.6,0.1,"",0.15,1.48,0.89,0.01,"","","",0.22,2.32,0.01,0.09,"",0.02,0.01,"","",0.08,0.01,"","","","","","","","","","","","","","","","","",""
346,"Carne, bovina, contra-filé, sem gordura, grelhado","Carnes e derivados",57.5333333333333,193.691566666667,810.405514933333,35.8833333333333,4.48666666666667,101.9,0,"NA",1.27333333333333,4.99666666666667,21.06,"Tr",240.603333333333,2.35333333333333,57.51,386.47,0.093333333333333,5.13666666666667,"Tr","Tr","Tr","Tr",0.166666666666667,0.16,4.93333333333333,"",2.03333333333333,1.9,0.1,"",0.09,1.12,0.68,"","",0.01,"",0.16,1.75,"",0.07,0.01,0.01,"","","",0.04,"","","","","","","","","","","","","","","","","","",""
347,"Carne, bovina, costela, assada","Carnes e derivados",43.1866666666667,373.038866666667,1560.79461813333,28.8066666666667,27.72,94.587,0,"NA",0.986666666666667,28.0066666666667,19.5466666666667,"Tr",179.05,2.18,91.86,270.006666666667,0.083333333333333,5.45333333333333,"Tr","Tr","Tr","Tr",0.083333333333333,0.35,0.556666666666667,"",11.8,12.1,0.3,0.03,0.89,6.32,3.76,0.03,"","","",1.17,10.64,0.08,0.13,0.15,0.03,"","","",0.76,0.1,"","","","","","","","","","","","","","","","","",""
348,"Carne, bovina, costela, crua","Carnes e derivados",52.73,357.722466666667,1496.71080053333,16.7066666666667,31.75,44.19,0,"NA",0.9,"*",11.6766666666667,"Tr",129.966666666667,1.20333333333333,69.9966666666667,151.16,"Tr",2.69666666666667,4.56666666666667,4.56666666666667,4.56666666666667,0.12,0.11,"Tr",5.99,"",14.9,12.7,0.3,0.03,1.11,7.76,5.15,0.03,"","","",1.31,11.05,0.12,0.15,0.12,"","","","",0.76,0.15,"","","","","","","","","","","","","","","","","",""
349,"Carne, bovina, coxão duro, sem gordura, cozido","Carnes e derivados",58.5333333333333,216.616066666667,906.321622933333,31.88,8.92333333333333,71.1,0,"NA",0.88,3.98,13.79,"Tr",188.966666666667,1.7,41.1,251.66,0.07,4.97333333333333,2.06,2.06,2.06,"Tr","Tr","Tr",3.26,"",3.5,4.1,0.2,"",0.2,1.99,1.14,0.01,0.01,"","",0.45,3.59,0.01,0.11,0.02,0.02,"","","",0.16,0.08,"","","","","","","","","","","","","","","","","",""
350,"Carne, bovina, coxão duro, sem gordura, cru","Carnes e derivados",69.8033333333333,147.966333333333,619.091138666667,21.5133333333333,6.22,59.98,0,"NA",1.09333333333333,2.95333333333333,21.11,"Tr",188.51,1.89333333333333,48.5466666666667,357.876666666667,0.05,2.80666666666667,2.06666666666667,2.06666666666667,2.06666666666667,0.116666666666667,0.2,"Tr",4.37666666666667,"",2.86,2.4,0.1,"",0.21,1.66,0.98,0.01,"","","",0.22,2.12,"",0.05,0.01,0.01,"","","",0.1,0.04,"","","","","","","","","","","","","","","","","",""
351,"Carne, bovina, coxão mole, sem gordura, cozido","Carnes e derivados",58.0433333333333,218.6751,914.9366184,32.3833333333333,8.91333333333333,84.15,0,"NA",1.23,3.73333333333333,13.47,"Tr",182.673333333333,2.55666666666667,43.5033333333333,238.506666666667,0.113333333333333,4.69666666666667,2.46666666666667,2.46666666666667,2.46666666666667,"Tr","Tr","Tr",4.09,"",4.3,3.4,0.2,"",0.26,2.36,1.46,0.01,"","","",0.28,3.1,0.01,0.14,0.01,0.02,"","","",0.15,0.05,"","","","","","","","","","","","","","","","","",""
352,"Carne, bovina, coxão mole, sem gordura, cru","Carnes e derivados",68.5966666666667,169.065966666667,707.372004533333,21.23,8.69333333333333,83.82,0,"NA",1.04333333333333,2.98666666666667,20.7166666666667,"Tr",175.403333333333,1.88666666666667,60.5333333333333,334.903333333333,0.05,2.63333333333333,2.61,2.61,2.61,0.12,0.193333333333333,"Tr",2.32,"",3.9,3.7,0.1,"",0.29,2.34,1.06,0.01,"","","",0.45,3.23,"",0.08,0.01,0.01,"","","",0.12,0.02,"","","","","","","","","","","","","","","","","",""
353,"Carne, bovina, cupim, assado","Carnes e derivados",48.417,330.100290833333,1381.13961684667,28.63125,23.0426666666667,90.8,0,"NA",0.959333333333333,7.62333333333333,18.2066666666667,"Tr",212.27,2.70333333333333,71.5866666666667,321.073333333333,0.08,5.28666666666667,"Tr","Tr","Tr","Tr",0.076666666666667,0.14,2.16333333333333,"",5.5,5.4,0.2,0.02,0.4,3.07,1.65,0.01,0.01,"","",0.61,4.71,0.02,0.16,0.03,0.02,"","","",0.22,0.01,"","","","","","","","","","","","","","","","","",""
354,"Carne, bovina, cupim, cru","Carnes e derivados",64.83,221.3975,926.32714,19.5366666666667,15.2966666666667,50.95,0,"NA",0.88,3.56666666666667,12.76,"Tr",220.126666666667,1.13,46.86,150.58,0.028666666666667,2.42333333333333,2.70333333333333,2.70333333333333,2.70333333333333,0.113333333333333,0.05,0.03,3.33,"",6.8,6.4,0.2,0.01,0.46,3.8,2.06,0.01,0.01,"","",0.71,5.56,0.04,0.15,0.06,"","","","",0.3,0.03,"","","","","","","","","","","","","","","","","",""
355,"Carne, bovina, fígado, cru","Carnes e derivados",71.33,141.045866666667,590.135906133333,20.7133333333333,5.35666666666667,392.883,1.10666666666667,"NA",1.49333333333333,4.15666666666667,12.42,0.26,334.163333333333,5.62666666666667,75.92,264.5,9.00666666666667,3.46333333333333,7936.7,7936.7,7936.7,0.136666666666667,0.903333333333333,"Tr",10.66,"",2.79,1.5,0.1,"Tr",0.18,1.28,1.44,0.01,0.01,"Tr","",0.09,1.43,0.01,0.05,"Tr","Tr","","Tr","",0.16,0.05,"","","","","","","","","","","","","","","","","",""
356,"Carne, bovina, fígado, grelhado","Carnes e derivados",54.97,225.0264,941.5104576,29.86,9.01,601.47,4.2,"NA",1.96,5.56,9.69666666666667,0.216666666666667,419.916666666667,5.79,82.19,309.37,12.5766666666667,3.95,14574,14574,14574,0.213333333333333,2.69333333333333,"Tr",11.9233333333333,"",4.7,2.2,1.1,"",0.14,2.3,1.86,0.01,0.12,0.02,"",0.23,1.89,"",0.37,0.1,0.31,0.07,0.16,0.04,0.09,0.02,"","","","","","","","","","","","","","","","","",""
357,"Carne, bovina, filé mingnon, sem gordura, cru","Carnes e derivados",71.89,142.864266666667,597.744091733333,21.6,5.61333333333333,54.763,0,"NA",1.07333333333333,2.93,21.39,0.008,192.76,1.92,48.86,321.533333333333,0.079666666666667,2.75333333333333,3.63,3.63,3.63,0.116666666666667,0.096666666666667,0.04,1.77666666666667,"",2.9,1.9,0.2,"",0.17,1.44,1.16,0.01,0.01,"","",0.15,1.69,0.01,0.11,0.02,0.03,0.01,"","",0.1,0.01,"","","","","","","","","","","","","","","","","",""
358,"Carne, bovina, filé mingnon, sem gordura, grelhado","Carnes e derivados",56.9966666666667,219.7026,919.2356784,32.8,8.83,102.88,0,"NA",1.32666666666667,4.31,28.26,0.02,308.136666666667,2.87,57.9066666666667,325.98,0.14,4.13333333333333,"Tr","Tr","Tr",0.03,0.08,0.046666666666667,4.26666666666667,"",4.5,3.1,0.2,"",0.25,2.21,1.76,0.01,"",0.01,"",0.23,2.87,"",0.16,0.02,0.02,"","","",0.14,0.02,"","","","","","","","","","","","","","","","","",""
359,"Carne, bovina, flanco, sem gordura, cozido","Carnes e derivados",61.9833333333333,195.575366666667,818.287334133334,29.3766666666667,7.77,62.004,0,"NA",0.856666666666667,3.53333333333333,13.6133333333333,"Tr",181.45,2.77,41.68,248.8,0.073333333333333,5.55333333333333,1.76,1.76,1.76,"Tr","Tr","Tr",2.32,"",3.9,2.8,0.1,"",0.27,2.07,1.4,0.01,"","","",0.28,2.49,0.01,0.08,0.01,"","","","",0.16,"","","","","","","","","","","","","","","","","","",""
360,"Carne, bovina, flanco, sem gordura, cru","Carnes e derivados",72.07,141.4601,591.8690584,19.9966666666667,6.21666666666667,50.3,0,"NA",0.97,2.81333333333333,17.8466666666667,"Tr",166.726666666667,1.58,54.2233333333333,324.11,0.046666666666667,4.45,2.01666666666667,2.01666666666667,2.01666666666667,0.11,0.163333333333333,"Tr",3.27666666666667,"",3.1,2.3,0.1,"",0.19,1.65,1.13,0.01,"","","",0.18,2.09,"",0.07,0.01,0.01,"","","",0.11,0.02,"","","","","","","","","","","","","","","","","",""
361,"Carne, bovina, fraldinha, com gordura, cozida","Carnes e derivados",49.7233333333333,338.445733333333,1416.05694826667,24.24,26.0466666666667,64.87,0,"NA",0.746666666666667,3.21333333333333,14.4766666666667,"Tr",160.58,2.03,38.7833333333333,206.763333333333,0.073333333333333,6.5,"Tr","Tr","Tr","Tr",0.053333333333333,0.07,1.60666666666667,"",12.1,10.4,0.5,0.02,0.95,6.35,3.98,0.02,"","","",1.1,9.07,0.07,0.29,0.12,0.05,"","","",0.5,0.05,"","","","","","","","","","","","","","","","","",""
362,"Carne, bovina, fraldinha, com gordura, crua","Carnes e derivados",65.4433333333333,220.723766666667,923.508239733333,17.5833333333333,16.1466666666667,54.34,0,"NA",0.856666666666667,3.10666666666667,16.1166666666667,0.004,131.396666666667,1.54333333333333,51.2,274.116666666667,0.044666666666667,4.19333333333333,4.64333333333333,4.64333333333333,4.64333333333333,0.083333333333333,0.073333333333333,0.03,3.56333333333333,"",7.3,6.5,0.3,0.01,0.59,3.77,2.39,0.01,"","","",0.71,5.63,0.06,0.16,0.09,0.01,"","","",0.43,"","","","","","","","","","","","","","","","","","",""
363,"Carne, bovina, lagarto, cozido","Carnes e derivados",57.63,222.468566666667,930.808482933333,32.8633333333333,9.10666666666667,55.7,0,"NA",0.876666666666667,3.53333333333333,12.9566666666667,"Tr",167.273333333333,1.85,47.5433333333333,254.44,0.046666666666667,6.96,2.89666666666667,2.89666666666667,2.89666666666667,"Tr","Tr","Tr",2.54666666666667,"",3.9,4,0.2,"",0.22,2.22,1.25,0.01,0.02,"","",0.42,3.54,0.01,0.12,0.02,0.01,"","","",0.15,0.07,"","","","","","","","","","","","","","","","","",""
364,"Carne, bovina, lagarto, cru","Carnes e derivados",70.9733333333333,134.864566666667,564.273346933333,20.5433333333333,5.22666666666667,55.79,0,"NA",1.12333333333333,2.59333333333333,19.67,"Tr",184.723333333333,1.32333333333333,53.5566666666667,361.84,0.053333333333333,2.39333333333333,1.99333333333333,1.99333333333333,1.99333333333333,0.103333333333333,0.136666666666667,0.033333333333333,2.19333333333333,"",2.3,2.3,0.1,"",0.14,1.36,0.66,"","Tr","","",0.25,1.98,"",0.06,0.01,"Tr","","","",0.08,"Tr","","","","","","","","","","","","","","","","","",""
365,"Carne, bovina, língua, cozida","Carnes e derivados",53.4133333333333,314.9016,1317.5482944,21.3666666666667,24.7966666666667,105.07,0,"NA",0.656666666666667,5.93,11.54,0.01,136.463333333333,2.07,59.0633333333333,175.286666666667,0.083333333333333,4.08666666666667,"Tr","Tr","Tr","Tr",0.076666666666667,"Tr",1.82666666666667,"",11.2,10.3,0.5,"",0.68,5.54,4.2,0.02,0.02,"","",0.77,9.31,"",0.43,0.09,0.02,"","","",0.41,0.02,"","","","","","","","","","","","","","","","","",""
366,"Carne, bovina, língua, crua","Carnes e derivados",65.0166666666667,215.249766666667,900.605023733333,17.09,15.7733333333333,117.85,0,"NA",0.783333333333333,5.04333333333333,15.3033333333333,0.02,163.566666666667,1.7,73.05,250.713333333333,0.093333333333333,2.87333333333333,"Tr","Tr","Tr",0.046666666666667,0.04,"Tr",1.17666666666667,"",6.8,6.8,0.3,0.01,0.41,3.4,2.63,0.01,"","","",0.48,6.11,0.06,0.26,0.04,0.01,"",0.01,"",0.29,0.01,"","","","","","","","","","","","","","","","","",""
367,"Carne, bovina, maminha, crua","Carnes e derivados",69.99,152.765866666667,639.172386133333,20.9333333333333,7.02666666666667,50.8,0,"NA",1.01666666666667,2.83,15.6566666666667,"Tr",181.32,1.14666666666667,37.4166666666667,273.656666666667,0.034,3.48,3.17666666666667,3.17666666666667,3.17666666666667,0.116666666666667,0.076666666666667,0.03,4.27333333333333,"",3.1,3.1,0.1,0.01,0.21,1.71,0.93,0.01,"","","",0.32,2.7,0.01,0.09,0.01,0.01,"","","",0.08,0.01,"","","","","","","","","","","","","","","","","",""
368,"Carne, bovina, maminha, grelhada","Carnes e derivados",65.2796666666667,153.089675833333,640.527203686667,30.7354166666667,2.42233333333333,87.7,0,"NA",1.38766666666667,4.17,20.89,"Tr",237.48,2.43,58.12,386.416666666667,0.083333333333333,5.58,"Tr","Tr","Tr","Tr",0.04,0.13,1.45666666666667,"",9.7,7.7,0.2,0.02,0.63,4.96,3.49,0.04,0.02,"","",0.77,6.79,0.04,0.19,0.04,0.02,"","","",0.42,0.06,"","","","","","","","","","","","","","","","","",""
